"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","total_tweets (TAGS)","twitter_score (TAGS)","total_twitter_users (TAGS)","FREETAGS (TAGS)","uncrawlable (TAGS)","createdBy (TECHNICAL INFO)","mergedWebEntities (TECHNICAL INFO)"
"421","Webgirondins.com","IN","http://webgirondins.com http://www.webgirondins.com https://webgirondins.com https://www.webgirondins.com","s:https|h:com|h:webgirondins| s:https|h:com|h:webgirondins|h:www| s:http|h:com|h:webgirondins| s:http|h:com|h:webgirondins|h:www|","https://webgirondins.com","https://webgirondins.com","true","FINISHED","FINISHED","3","100","100","391","319","1689961771646","2023-07-21T17:49:31.646Z","1689962664771","2023-07-21T18:04:24.771Z","14547","0,1219604141","4380","","","user via lru",""
"423","Automobile-Propre.com","IN","http://automobile-propre.com http://www.automobile-propre.com https://automobile-propre.com https://www.automobile-propre.com","s:https|h:com|h:automobile-propre| s:https|h:com|h:automobile-propre|h:www| s:http|h:com|h:automobile-propre| s:http|h:com|h:automobile-propre|h:www|","https://automobile-propre.com","https://automobile-propre.com","true","FINISHED","FINISHED","23","424","439","3425","3364","1689961772012","2023-07-21T17:49:32.012Z","1689962664672","2023-07-21T18:04:24.672Z","12212","0,121558593","4573","Comment MC: FORUM","","user via lru",""
"425","Lsa-Conso.fr","IN","http://lsa-conso.fr http://www.lsa-conso.fr https://lsa-conso.fr https://www.lsa-conso.fr","s:https|h:fr|h:lsa-conso| s:https|h:fr|h:lsa-conso|h:www| s:http|h:fr|h:lsa-conso| s:http|h:fr|h:lsa-conso|h:www|","https://lsa-conso.fr","https://lsa-conso.fr","true","FINISHED","FINISHED","60","239","297","3889","3794","1689961772742","2023-07-21T17:49:32.742Z","1689962664548","2023-07-21T18:04:24.548Z","12297","0,1198774419","4376","","","user via lru",""
"426","Coinacademy.fr","IN","http://coinacademy.fr http://www.coinacademy.fr https://coinacademy.fr https://www.coinacademy.fr","s:https|h:fr|h:coinacademy| s:https|h:fr|h:coinacademy|h:www| s:http|h:fr|h:coinacademy| s:http|h:fr|h:coinacademy|h:www|","https://coinacademy.fr","https://coinacademy.fr","true","FINISHED","FINISHED","3","10901","10902","2107","2105","1689961772998","2023-07-21T17:49:32.998Z","1689962664486","2023-07-21T18:04:24.486Z","9461","0,1198727593","4951","","","user via lru",""
"427","Linfo.re","IN","http://linfo.re http://www.linfo.re https://linfo.re https://www.linfo.re","s:https|h:re|h:linfo| s:https|h:re|h:linfo|h:www| s:http|h:re|h:linfo| s:http|h:re|h:linfo|h:www|","https://linfo.re","https://linfo.re","true","FINISHED","FINISHED","12","222","234","2862","2843","1689961773249","2023-07-21T17:49:33.249Z","1689962664210","2023-07-21T18:04:24.210Z","6584","0,1189631145","5595","","","user via lru",""
"428","Cahiers-Pedagogiques.com","IN","http://cahiers-pedagogiques.com http://www.cahiers-pedagogiques.com https://cahiers-pedagogiques.com https://www.cahiers-pedagogiques.com","s:https|h:com|h:cahiers-pedagogiques| s:https|h:com|h:cahiers-pedagogiques|h:www| s:http|h:com|h:cahiers-pedagogiques| s:http|h:com|h:cahiers-pedagogiques|h:www|","https://cahiers-pedagogiques.com","https://cahiers-pedagogiques.com","true","FINISHED","FINISHED","6","240","245","728","722","1689961773692","2023-07-21T17:49:33.692Z","1689962653272","2023-07-21T18:04:13.272Z","9558","0,1187433939","4834","","","user via lru",""
"429","Mac4Ever.com","IN","http://mac4ever.com http://www.mac4ever.com https://mac4ever.com https://www.mac4ever.com","s:https|h:com|h:mac4ever| s:https|h:com|h:mac4ever|h:www| s:http|h:com|h:mac4ever| s:http|h:com|h:mac4ever|h:www|","https://mac4ever.com","https://mac4ever.com","true","FINISHED","FINISHED","9","219","228","1167","1157","1689961773994","2023-07-21T17:49:33.994Z","1689962640322","2023-07-21T18:04:00.322Z","18675","0,1184453066","3208","","","user via lru",""
"430","Transitionsenergies.com","IN","http://transitionsenergies.com http://www.transitionsenergies.com https://transitionsenergies.com https://www.transitionsenergies.com","s:https|h:com|h:transitionsenergies| s:https|h:com|h:transitionsenergies|h:www| s:http|h:com|h:transitionsenergies| s:http|h:com|h:transitionsenergies|h:www|","https://transitionsenergies.com","https://transitionsenergies.com","true","FINISHED","FINISHED","7","245","251","320","301","1689961774359","2023-07-21T17:49:34.359Z","1689962636658","2023-07-21T18:03:56.658Z","6949","0,1181201264","5603","","","user via lru",""
"431","Lafranceliberee.fr","IN","http://lafranceliberee.fr http://www.lafranceliberee.fr https://lafranceliberee.fr https://www.lafranceliberee.fr","s:https|h:fr|h:lafranceliberee| s:https|h:fr|h:lafranceliberee|h:www| s:http|h:fr|h:lafranceliberee| s:http|h:fr|h:lafranceliberee|h:www|","https://lafranceliberee.fr","https://lafranceliberee.fr","true","FINISHED","FINISHED","0","627","627","1114","1113","1689961774688","2023-07-21T17:49:34.688Z","1689962633353","2023-07-21T18:03:53.353Z","16309","0,1164672949","3688","","","user via lru",""
"432","Gameblog.fr","IN","http://gameblog.fr http://www.gameblog.fr https://gameblog.fr https://www.gameblog.fr","s:https|h:fr|h:gameblog| s:https|h:fr|h:gameblog|h:www| s:http|h:fr|h:gameblog| s:http|h:fr|h:gameblog|h:www|","https://gameblog.fr","https://gameblog.fr","true","FINISHED","FINISHED","12","174","186","591","580","1689961774946","2023-07-21T17:49:34.946Z","1689962629997","2023-07-21T18:03:49.997Z","12222","0,1162994808","4164","","","user via lru",""
"433","Leblogalupus.com","IN","http://leblogalupus.com http://www.leblogalupus.com https://leblogalupus.com https://www.leblogalupus.com","s:https|h:com|h:leblogalupus| s:https|h:com|h:leblogalupus|h:www| s:http|h:com|h:leblogalupus| s:http|h:com|h:leblogalupus|h:www|","https://leblogalupus.com","https://leblogalupus.com","true","FINISHED","FINISHED","20","4113","4116","32031","31918","1689961775218","2023-07-21T17:49:35.218Z","1689962626099","2023-07-21T18:03:46.099Z","15045","0,1162469384","3887","Comment MC: actu France principalement source presque sûr France","","user via lru",""
"434","Christec.net","IN","http://christec.net http://www.christec.net https://christec.net https://www.christec.net","s:https|h:net|h:christec| s:https|h:net|h:christec|h:www| s:http|h:net|h:christec| s:http|h:net|h:christec|h:www|","https://christec.net","https://christec.net","true","FINISHED","FINISHED","0","887","887","1012","1010","1689961775471","2023-07-21T17:49:35.471Z","1689962622919","2023-07-21T18:03:42.919Z","19326","0,1160260483","2757","","","user via lru",""
"435","Yetiblog.org","IN","http://www.yetiblog.org http://yetiblog.org https://www.yetiblog.org https://yetiblog.org","s:https|h:org|h:yetiblog| s:https|h:org|h:yetiblog|h:www| s:http|h:org|h:yetiblog| s:http|h:org|h:yetiblog|h:www|","https://yetiblog.org","https://yetiblog.org","true","FINISHED","FINISHED","12","39","51","192","66","1689961775825","2023-07-21T17:49:35.825Z","1689962619710","2023-07-21T18:03:39.710Z","7537","0,1152560522","5325","","","user via lru",""
"436","Jeuxactu.com","IN","http://jeuxactu.com http://www.jeuxactu.com https://jeuxactu.com https://www.jeuxactu.com","s:https|h:com|h:jeuxactu| s:https|h:com|h:jeuxactu|h:www| s:http|h:com|h:jeuxactu| s:http|h:com|h:jeuxactu|h:www|","https://jeuxactu.com","https://jeuxactu.com","true","FINISHED","FINISHED","11","68","79","784","774","1689961776093","2023-07-21T17:49:36.093Z","1689962614482","2023-07-21T18:03:34.482Z","7012","0,1140372727","5372","","","user via lru",""
"437","Arteradio.com","IN","http://arteradio.com http://www.arteradio.com https://arteradio.com https://www.arteradio.com","s:https|h:com|h:arteradio| s:https|h:com|h:arteradio|h:www| s:http|h:com|h:arteradio| s:http|h:com|h:arteradio|h:www|","https://arteradio.com","https://arteradio.com","true","FINISHED","FINISHED","37","430","458","1302","1016","1689961776450","2023-07-21T17:49:36.450Z","1689962605670","2023-07-21T18:03:25.670Z","7415","0,1137097279","5011","","","user via lru",""
"438","Sciencepost.fr","IN","http://sciencepost.fr http://www.sciencepost.fr https://sciencepost.fr https://www.sciencepost.fr","s:https|h:fr|h:sciencepost| s:https|h:fr|h:sciencepost|h:www| s:http|h:fr|h:sciencepost| s:http|h:fr|h:sciencepost|h:www|","https://sciencepost.fr","https://sciencepost.fr","true","FINISHED","FINISHED","34","485","515","822","661","1689961777311","2023-07-21T17:49:37.311Z","1689962601810","2023-07-21T18:03:21.810Z","7394","0,1135213924","5012","","","user via lru",""
"439","Contexte.com","IN","http://contexte.com http://www.contexte.com https://contexte.com https://www.contexte.com","s:https|h:com|h:contexte| s:https|h:com|h:contexte|h:www| s:http|h:com|h:contexte| s:http|h:com|h:contexte|h:www|","https://contexte.com","https://contexte.com","true","FINISHED","FINISHED","26","845","865","1368","1332","1689961778035","2023-07-21T17:49:38.035Z","1689962597130","2023-07-21T18:03:17.130Z","10290","0,1133523294","4459","","","user via lru",""
"440","Hospimedia.fr","IN","http://hospimedia.fr http://www.hospimedia.fr https://hospimedia.fr https://www.hospimedia.fr","s:https|h:fr|h:hospimedia| s:https|h:fr|h:hospimedia|h:www| s:http|h:fr|h:hospimedia| s:http|h:fr|h:hospimedia|h:www|","https://hospimedia.fr","https://hospimedia.fr","true","FINISHED","FINISHED","4","32","36","247","243","1689961778401","2023-07-21T17:49:38.401Z","1689962593534","2023-07-21T18:03:13.534Z","9520","0,1127740121","4605","","","user via lru",""
"441","Operanewsapp.com","IN","http://operanewsapp.com http://www.operanewsapp.com https://operanewsapp.com https://www.operanewsapp.com","s:https|h:com|h:operanewsapp| s:https|h:com|h:operanewsapp|h:www| s:http|h:com|h:operanewsapp| s:http|h:com|h:operanewsapp|h:www|","https://operanewsapp.com","https://operanewsapp.com https://www.operanewsapp.com/fr/fr","true","FINISHED","FINISHED","2","4","6","117","114","1689961778790","2023-07-21T17:49:38.790Z","1693246136150","2023-08-28T18:08:56.150Z","8321","0,1123666673","4899","","","user via lru",""
"442","Athletv.fr","IN","http://athletv.fr http://www.athletv.fr https://athletv.fr https://www.athletv.fr","s:https|h:fr|h:athletv| s:https|h:fr|h:athletv|h:www| s:http|h:fr|h:athletv| s:http|h:fr|h:athletv|h:www|","https://athletv.fr","https://athletv.fr https://athletv.fr/page/60a7d02e009f40d764724509","true","FINISHED","FINISHED","1","0","1","3","2","1689961779039","2023-07-21T17:49:39.039Z","1693930481280","2023-09-05T16:14:41.280Z","7925","0,1123199676","5188","uncrawlable","true","user via lru",""
"443","Xavier-Bazin.fr","IN","http://www.xavier-bazin.fr http://xavier-bazin.fr https://www.xavier-bazin.fr https://xavier-bazin.fr","s:https|h:fr|h:xavier-bazin| s:https|h:fr|h:xavier-bazin|h:www| s:http|h:fr|h:xavier-bazin| s:http|h:fr|h:xavier-bazin|h:www|","https://xavier-bazin.fr","https://xavier-bazin.fr","true","FINISHED","FINISHED","10","38","48","141","122","1689961779290","2023-07-21T17:49:39.290Z","1689962590476","2023-07-21T18:03:10.476Z","6540","0,1122959429","5256","","","user via lru",""
"444","Mediabask.eus","IN","http://mediabask.eus http://www.mediabask.eus https://mediabask.eus https://www.mediabask.eus","s:https|h:eus|h:mediabask| s:https|h:eus|h:mediabask|h:www| s:http|h:eus|h:mediabask| s:http|h:eus|h:mediabask|h:www|","https://mediabask.eus","https://mediabask.eus","true","FINISHED","FINISHED","5","25","30","703","690","1689961779645","2023-07-21T17:49:39.645Z","1689962590396","2023-07-21T18:03:10.396Z","10507","0,1121530178","4348","","","user via lru",""
"445","Foot01.com","IN","http://foot01.com http://www.foot01.com https://foot01.com https://www.foot01.com","s:https|h:com|h:foot01| s:https|h:com|h:foot01|h:www| s:http|h:com|h:foot01| s:http|h:com|h:foot01|h:www|","https://foot01.com","https://foot01.com","true","FINISHED","FINISHED","9","502","510","1083","1002","1689961779988","2023-07-21T17:49:39.988Z","1689962590053","2023-07-21T18:03:10.053Z","18379","0,1120047282","2961","","","user via lru",""
"446","Lafranceagricole.fr","IN","http://lafranceagricole.fr http://www.lafranceagricole.fr https://lafranceagricole.fr https://www.lafranceagricole.fr","s:https|h:fr|h:lafranceagricole| s:https|h:fr|h:lafranceagricole|h:www| s:http|h:fr|h:lafranceagricole| s:http|h:fr|h:lafranceagricole|h:www|","https://lafranceagricole.fr","https://lafranceagricole.fr","true","FINISHED","FINISHED","31","163","192","727","676","1689961780376","2023-07-21T17:49:40.376Z","1689962589955","2023-07-21T18:03:09.955Z","8149","0,1116584595","4791","","","user via lru",""
"447","Legrandsoir.info","IN","http://legrandsoir.info http://www.legrandsoir.info https://legrandsoir.info https://www.legrandsoir.info","s:https|h:info|h:legrandsoir| s:https|h:info|h:legrandsoir|h:www| s:http|h:info|h:legrandsoir| s:http|h:info|h:legrandsoir|h:www|","https://legrandsoir.info","https://legrandsoir.info","true","FINISHED","FINISHED","33","804","826","4661","4445","1689961780732","2023-07-21T17:49:40.732Z","1689962589883","2023-07-21T18:03:09.883Z","7978","0,1111904508","4819","","","user via lru",""
"448","Franceguyane.fr","IN","http://franceguyane.fr http://www.franceguyane.fr https://franceguyane.fr https://www.franceguyane.fr","s:https|h:fr|h:franceguyane| s:https|h:fr|h:franceguyane|h:www| s:http|h:fr|h:franceguyane| s:http|h:fr|h:franceguyane|h:www|","https://franceguyane.fr","https://franceguyane.fr","true","FINISHED","FINISHED","15","126","140","1445","1428","1689961780998","2023-07-21T17:49:40.998Z","1689962589813","2023-07-21T18:03:09.813Z","8551","0,1105897713","4616","","","user via lru",""
"449","Tropiquesfm.com","IN","http://tropiquesfm.com http://www.tropiquesfm.com https://tropiquesfm.com https://www.tropiquesfm.com","s:https|h:com|h:tropiquesfm| s:https|h:com|h:tropiquesfm|h:www| s:http|h:com|h:tropiquesfm| s:http|h:com|h:tropiquesfm|h:www|","https://tropiquesfm.com","https://tropiquesfm.com","true","FINISHED","FINISHED","0","12","12","162","162","1689961781338","2023-07-21T17:49:41.338Z","1689962589698","2023-07-21T18:03:09.698Z","55688","0,1103729475","629","","","user via lru",""
"451","Whatsupdoc-Lemag.fr","IN","http://whatsupdoc-lemag.fr http://www.whatsupdoc-lemag.fr https://whatsupdoc-lemag.fr https://www.whatsupdoc-lemag.fr","s:https|h:fr|h:whatsupdoc-lemag| s:https|h:fr|h:whatsupdoc-lemag|h:www| s:http|h:fr|h:whatsupdoc-lemag| s:http|h:fr|h:whatsupdoc-lemag|h:www|","https://whatsupdoc-lemag.fr","https://whatsupdoc-lemag.fr","true","FINISHED","FINISHED","12","552","563","2520","2511","1689961782069","2023-07-21T17:49:42.069Z","1689962589570","2023-07-21T18:03:09.570Z","7478","0,1099930908","4789","","","user via lru",""
"452","Contre-Attaque.net","IN","http://contre-attaque.net http://www.contre-attaque.net https://contre-attaque.net https://www.contre-attaque.net","s:https|h:net|h:contre-attaque| s:https|h:net|h:contre-attaque|h:www| s:http|h:net|h:contre-attaque| s:http|h:net|h:contre-attaque|h:www|","https://contre-attaque.net","https://contre-attaque.net","true","FINISHED","FINISHED","9","231","235","490","446","1689961782344","2023-07-21T17:49:42.344Z","1689962589504","2023-07-21T18:03:09.504Z","10077","0,1098834884","4048","","","user via lru",""
"453","Fredzone.org","IN","http://fredzone.org http://www.fredzone.org https://fredzone.org https://www.fredzone.org","s:https|h:org|h:fredzone| s:https|h:org|h:fredzone|h:www| s:http|h:org|h:fredzone| s:http|h:org|h:fredzone|h:www|","https://fredzone.org","https://fredzone.org","true","FINISHED","FINISHED","23","739","760","3220","3189","1689961782717","2023-07-21T17:49:42.717Z","1689962589416","2023-07-21T18:03:09.416Z","20055","0,1092749144","2413","","","user via lru",""
"454","Equinoxmagazine.fr","IN","http://equinoxmagazine.fr http://www.equinoxmagazine.fr https://equinoxmagazine.fr https://www.equinoxmagazine.fr","s:https|h:fr|h:equinoxmagazine| s:https|h:fr|h:equinoxmagazine|h:www| s:http|h:fr|h:equinoxmagazine| s:http|h:fr|h:equinoxmagazine|h:www|","https://equinoxmagazine.fr","https://equinoxmagazine.fr","true","FINISHED","FINISHED","8","943","951","842","830","1689961783048","2023-07-21T17:49:43.048Z","1689962589315","2023-07-21T18:03:09.315Z","8137","0,1088319226","4816","","","user via lru",""
"455","Lemessager.fr","IN","http://lemessager.fr http://www.lemessager.fr https://lemessager.fr https://www.lemessager.fr","s:https|h:fr|h:lemessager| s:https|h:fr|h:lemessager|h:www| s:http|h:fr|h:lemessager| s:http|h:fr|h:lemessager|h:www|","https://lemessager.fr","https://lemessager.fr","true","FINISHED","FINISHED","9","210","219","1655","1640","1689961783302","2023-07-21T17:49:43.302Z","1689962589269","2023-07-21T18:03:09.269Z","6854","0,1086351","5085","","","user via lru",""
"456","Maxifoot.fr","IN","http://maxifoot.fr http://www.maxifoot.fr https://maxifoot.fr https://www.maxifoot.fr","s:https|h:fr|h:maxifoot| s:https|h:fr|h:maxifoot|h:www| s:http|h:fr|h:maxifoot| s:http|h:fr|h:maxifoot|h:www|","https://maxifoot.fr","https://maxifoot.fr","true","FINISHED","FINISHED","8","438","442","9090","8890","1689961783699","2023-07-21T17:49:43.699Z","1689962589107","2023-07-21T18:03:09.107Z","25692","0,108059526","1324","","","user via lru",""
"457","Mariefrance.fr","IN","http://mariefrance.fr http://www.mariefrance.fr https://mariefrance.fr https://www.mariefrance.fr","s:https|h:fr|h:mariefrance| s:https|h:fr|h:mariefrance|h:www| s:http|h:fr|h:mariefrance| s:http|h:fr|h:mariefrance|h:www|","https://mariefrance.fr","https://mariefrance.fr","true","FINISHED","FINISHED","24","1308","1320","2256","2165","1689961784018","2023-07-21T17:49:44.018Z","1689962565644","2023-07-21T18:02:45.644Z","14242","0,1068048946","3441","","","user via lru",""
"458","Caradisiac.com","IN","http://caradisiac.com http://www.caradisiac.com https://caradisiac.com https://www.caradisiac.com","s:https|h:com|h:caradisiac| s:https|h:com|h:caradisiac|h:www| s:http|h:com|h:caradisiac| s:http|h:com|h:caradisiac|h:www|","https://caradisiac.com","https://caradisiac.com","true","FINISHED","FINISHED","21","599","617","5644","5610","1689961784487","2023-07-21T17:49:44.487Z","1689962557280","2023-07-21T18:02:37.280Z","6968","0,1058752503","4689","","","user via lru",""
