webentity_id,name,prefixes,home_page,start_pages,indegree,hyphe_creation_timestamp,hyphe_last_modification_timestamp,outreach,foundation_year,batch,edito,parody,origin,digital_native,mediacloud_ids,wheel_category,wheel_subcategory,has_paywall,inactive
378,"Groupe Canal (Canal +, D8)",http://c8.fr|http://canal-plus.com|http://canal-sport.fr|http://canal-vod.com|http://canal.fr|http://canalplay.com|http://canalplus.fr|http://canalplusgroupe.com|http://canalsat.fr|http://facebook.com/C8TV|http://facebook.com/canalplus|http://lesoffrescanal.fr|http://mycanal.fr|http://studiocanal.fr|http://twitter.com/C8TV|http://twitter.com/CANAL_France|http://twitter.com/CanalFootClub|http://twitter.com/CanalRugbyClub|http://twitter.com/InfoAbonneCanal|http://twitter.com/LaBoxeAvecCanal|http://twitter.com/LaF1SurCanal|http://twitter.com/STUDIOCANAL|http://twitter.com/SportAvecCanal|http://twitter.com/canalfootclub|http://twitter.com/canalplus|http://twitter.com/cinemacanalplus|http://twitter.com/seriescanalplus|http://www.c8.fr|http://www.canal-plus.com|http://www.canalplus.fr|http://www.canalplusgroupe.com|http://www.canalsat.fr|http://www.facebook.com/C8TV|http://www.facebook.com/canalplus|http://www.studiocanal.fr|http://www.twitter.com/C8TV|http://www.twitter.com/CANAL_France|http://www.twitter.com/CanalFootClub|http://www.twitter.com/CanalRugbyClub|http://www.twitter.com/InfoAbonneCanal|http://www.twitter.com/LaBoxeAvecCanal|http://www.twitter.com/LaF1SurCanal|http://www.twitter.com/STUDIOCANAL|http://www.twitter.com/SportAvecCanal|http://www.twitter.com/canalfootclub|http://www.twitter.com/canalplus|http://www.twitter.com/cinemacanalplus|http://www.twitter.com/seriescanalplus|https://c8.fr|https://canal-plus.com|https://canal-sport.fr|https://canal-vod.com|https://canal.fr|https://canalplay.com|https://canalplus.fr|https://canalplusgroupe.com|https://canalsat.fr|https://facebook.com/C8TV|https://facebook.com/canalplus|https://lesoffrescanal.fr|https://mycanal.fr|https://studiocanal.fr|https://twitter.com/C8TV|https://twitter.com/CANAL_France|https://twitter.com/CanalFootClub|https://twitter.com/CanalRugbyClub|https://twitter.com/InfoAbonneCanal|https://twitter.com/LaBoxeAvecCanal|https://twitter.com/LaF1SurCanal|https://twitter.com/STUDIOCANAL|https://twitter.com/SportAvecCanal|https://twitter.com/canalfootclub|https://twitter.com/canalplus|https://twitter.com/cinemacanalplus|https://twitter.com/seriescanalplus|https://www.c8.fr|https://www.canal-sport.fr|https://www.canalplus.fr|https://www.canalsat.fr|https://www.facebook.com/C8TV|https://www.facebook.com/canalplus|https://www.twitter.com/C8TV|https://www.twitter.com/CANAL_France|https://www.twitter.com/CanalFootClub|https://www.twitter.com/CanalRugbyClub|https://www.twitter.com/InfoAbonneCanal|https://www.twitter.com/LaBoxeAvecCanal|https://www.twitter.com/LaF1SurCanal|https://www.twitter.com/STUDIOCANAL|https://www.twitter.com/SportAvecCanal|https://www.twitter.com/canalfootclub|https://www.twitter.com/canalplus|https://www.twitter.com/cinemacanalplus|https://www.twitter.com/seriescanalplus,https://www.mycanal.fr,http://c8.fr|http://canal-plus.com|http://canal-sport.fr|http://canal-vod.com|http://canal.fr|http://canalplay.com|http://canalplus.fr|http://canalplusgroupe.com|http://canalsat.fr|http://facebook.com/C8TV|http://facebook.com/canalplus|http://lesoffrescanal.fr|http://mycanal.fr|http://studiocanal.fr|http://twitter.com/C8TV|http://twitter.com/CANAL_France|http://twitter.com/CanalFootClub|http://twitter.com/CanalRugbyClub|http://twitter.com/InfoAbonneCanal|http://twitter.com/LaBoxeAvecCanal|http://twitter.com/LaF1SurCanal|http://twitter.com/STUDIOCANAL|http://twitter.com/SportAvecCanal|http://twitter.com/canalfootclub|http://twitter.com/canalplus|http://twitter.com/cinemacanalplus|http://twitter.com/seriescanalplus|http://www.c8.fr|http://www.canal-plus.com|http://www.canalplus.fr|http://www.canalplusgroupe.com|http://www.canalsat.fr|http://www.facebook.com/C8TV|http://www.facebook.com/canalplus|http://www.studiocanal.fr|http://www.twitter.com/C8TV|http://www.twitter.com/CANAL_France|http://www.twitter.com/CanalFootClub|http://www.twitter.com/CanalRugbyClub|http://www.twitter.com/InfoAbonneCanal|http://www.twitter.com/LaBoxeAvecCanal|http://www.twitter.com/LaF1SurCanal|http://www.twitter.com/STUDIOCANAL|http://www.twitter.com/SportAvecCanal|http://www.twitter.com/canalfootclub|http://www.twitter.com/canalplus|http://www.twitter.com/cinemacanalplus|http://www.twitter.com/seriescanalplus|https://c8.fr|https://canal-plus.com|https://canal-sport.fr|https://canal-vod.com|https://canal.fr|https://canalplay.com|https://canalplus.fr|https://canalplusgroupe.com|https://canalsat.fr|https://facebook.com/C8TV|https://facebook.com/canalplus|https://lesoffrescanal.fr|https://mycanal.fr|https://studiocanal.fr|https://twitter.com/C8TV|https://twitter.com/CANAL_France|https://twitter.com/CanalFootClub|https://twitter.com/CanalRugbyClub|https://twitter.com/InfoAbonneCanal|https://twitter.com/LaBoxeAvecCanal|https://twitter.com/LaF1SurCanal|https://twitter.com/STUDIOCANAL|https://twitter.com/SportAvecCanal|https://twitter.com/canalfootclub|https://twitter.com/canalplus|https://twitter.com/cinemacanalplus|https://twitter.com/seriescanalplus|https://www.c8.fr|https://www.canal-sport.fr|https://www.canalplus.fr|https://www.canalsat.fr|https://www.facebook.com/C8TV|https://www.facebook.com/canalplus|https://www.twitter.com/C8TV|https://www.twitter.com/CANAL_France|https://www.twitter.com/CanalFootClub|https://www.twitter.com/CanalRugbyClub|https://www.twitter.com/InfoAbonneCanal|https://www.twitter.com/LaBoxeAvecCanal|https://www.twitter.com/LaF1SurCanal|https://www.twitter.com/STUDIOCANAL|https://www.twitter.com/SportAvecCanal|https://www.twitter.com/canalfootclub|https://www.twitter.com/canalplus|https://www.twitter.com/cinemacanalplus|https://www.twitter.com/seriescanalplus,136,1560347441316,1561139129759,nationale,1984,2,media,false,france,false,689327,Mainstream Media,Hyper-centre,,
379,Society Magazine,http://facebook.com/SocietyOfficiel|http://society-magazine.fr|http://twitter.com/SocietyOfficiel|http://www.facebook.com/SocietyOfficiel|http://www.society-magazine.fr|http://www.twitter.com/SocietyOfficiel|https://facebook.com/SocietyOfficiel|https://society-magazine.fr|https://twitter.com/SocietyOfficiel|https://www.facebook.com/SocietyOfficiel|https://www.society-magazine.fr|https://www.twitter.com/SocietyOfficiel,http://www.society-magazine.fr,http://facebook.com/SocietyOfficiel|http://society-magazine.fr|http://twitter.com/SocietyOfficiel|http://www.facebook.com/SocietyOfficiel|http://www.society-magazine.fr|http://www.twitter.com/SocietyOfficiel|https://facebook.com/SocietyOfficiel|https://society-magazine.fr|https://twitter.com/SocietyOfficiel|https://www.facebook.com/SocietyOfficiel|https://www.society-magazine.fr|https://www.twitter.com/SocietyOfficiel,16,1560347442224,1561141288346,nationale,2015,2,media,false,france,false,387175,Periphery,PQR & Mag,true,
380,Pourquoidocteur.fr,http://pourquoidocteur.fr|http://www.pourquoidocteur.fr|https://pourquoidocteur.fr|https://www.pourquoidocteur.fr,https://www.pourquoidocteur.fr/,http://pourquoidocteur.fr|http://www.pourquoidocteur.fr|https://pourquoidocteur.fr|https://www.pourquoidocteur.fr,45,1560347443006,1561129198949,nationale,2010,2,media,false,france,true,282066,Periphery,Leisure and Health,false,
381,Planet.fr,http://planet.fr|http://www.planet.fr|https://planet.fr|https://www.planet.fr,https://www.planet.fr/,http://planet.fr|http://www.planet.fr|https://planet.fr|https://www.planet.fr,42,1560347443758,1561125307229,nationale,2007,2,media,false,france,true,258311,Periphery,Leisure and Health,false,
382,Echelledejacob.blogspot.com,http://echelledejacob.blogspot.be|http://echelledejacob.blogspot.com|http://echelledejacob.blogspot.com.es|http://echelledejacob.blogspot.fr|http://echelledejacob.blogspot.it|http://www.echelledejacob.blogspot.com|http://www.echelledejacob.blogspot.fr|https://echelledejacob.blogspot.be|https://echelledejacob.blogspot.com|https://echelledejacob.blogspot.com.es|https://echelledejacob.blogspot.fr|https://echelledejacob.blogspot.it|https://www.echelledejacob.blogspot.com|https://www.echelledejacob.blogspot.com.es|https://www.echelledejacob.blogspot.fr,https://echelledejacob.blogspot.com,http://echelledejacob.blogspot.be|http://echelledejacob.blogspot.com|http://echelledejacob.blogspot.com.es|http://echelledejacob.blogspot.fr|http://echelledejacob.blogspot.it|http://www.echelledejacob.blogspot.com|http://www.echelledejacob.blogspot.fr|https://echelledejacob.blogspot.be|https://echelledejacob.blogspot.com|https://echelledejacob.blogspot.com.es|https://echelledejacob.blogspot.fr|https://echelledejacob.blogspot.it|https://www.echelledejacob.blogspot.com|https://www.echelledejacob.blogspot.com.es|https://www.echelledejacob.blogspot.fr,30,1560347444533,1560353821527,nationale,2011,1,individu,false,france,true,570367,Counter-Informational Space,Alternative Health,false,
383,Santé Magazine,http://facebook.com/santemagazinefr|http://santemagazine.fr|http://twitter.com/Sante_Magazine|http://www.facebook.com/santemagazinefr|http://www.santemagazine.fr|http://www.twitter.com/Sante_Magazine|https://facebook.com/santemagazinefr|https://santemagazine.fr|https://twitter.com/Sante_Magazine|https://www.facebook.com/santemagazinefr|https://www.santemagazine.fr|https://www.twitter.com/Sante_Magazine,https://www.santemagazine.fr/,http://facebook.com/santemagazinefr|http://santemagazine.fr|http://twitter.com/Sante_Magazine|http://www.facebook.com/santemagazinefr|http://www.santemagazine.fr|http://www.twitter.com/Sante_Magazine|https://facebook.com/santemagazinefr|https://santemagazine.fr|https://twitter.com/Sante_Magazine|https://www.facebook.com/santemagazinefr|https://www.santemagazine.fr|https://www.twitter.com/Sante_Magazine,39,1560347446527,1561141603158,nationale,1976,2,media,false,france,false,838422,Periphery,Leisure and Health,,
384,Jeuneafrique.com,http://jeuneafrique.com|http://www.jeuneafrique.com|https://jeuneafrique.com|https://www.jeuneafrique.com,http://www.jeuneafrique.com/,http://jeuneafrique.com|http://www.jeuneafrique.com|https://jeuneafrique.com|https://www.jeuneafrique.com,78,1560347447320,1561118665498,internationale,1960,2,media,false,france,false,65817,Opinion Journalism,Right Wing,true,
385,Epochtimes.fr,http://epochtimes.fr|http://facebook.com/EpochTimesParis|http://twitter.com/EpochTimesFR|http://www.epochtimes.fr|http://www.facebook.com/EpochTimesParis|http://www.twitter.com/EpochTimesFR|https://epochtimes.fr|https://facebook.com/EpochTimesParis|https://twitter.com/EpochTimesFR|https://www.epochtimes.fr|https://www.facebook.com/EpochTimesParis|https://www.twitter.com/EpochTimesFR,http://www.epochtimes.fr,http://epochtimes.fr|http://facebook.com/EpochTimesParis|http://twitter.com/EpochTimesFR|http://www.epochtimes.fr|http://www.facebook.com/EpochTimesParis|http://www.twitter.com/EpochTimesFR|https://epochtimes.fr|https://facebook.com/EpochTimesParis|https://twitter.com/EpochTimesFR|https://www.epochtimes.fr|https://www.facebook.com/EpochTimesParis|https://www.twitter.com/EpochTimesFR,35,1560347448077,1561041091329,nationale,2005,2,media,false,chine,true,570305,Opinion Journalism,Right Wing,true,
386,Z Infos 974,http://facebook.com/zinfos974.reunion|http://twitter.com/ZinfosRedaction|http://twitter.com/zinfoslive|http://www.facebook.com/zinfos974.reunion|http://www.twitter.com/ZinfosRedaction|http://www.twitter.com/zinfoslive|http://www.zinfos974.com|http://zinfos974.com|https://facebook.com/zinfos974.reunion|https://twitter.com/ZinfosRedaction|https://twitter.com/zinfoslive|https://www.facebook.com/zinfos974.reunion|https://www.twitter.com/ZinfosRedaction|https://www.twitter.com/zinfoslive|https://www.zinfos974.com|https://zinfos974.com,http://www.zinfos974.com,http://facebook.com/zinfos974.reunion|http://twitter.com/ZinfosRedaction|http://twitter.com/zinfoslive|http://www.facebook.com/zinfos974.reunion|http://www.twitter.com/ZinfosRedaction|http://www.twitter.com/zinfoslive|http://www.zinfos974.com|http://zinfos974.com|https://facebook.com/zinfos974.reunion|https://twitter.com/ZinfosRedaction|https://twitter.com/zinfoslive|https://www.facebook.com/zinfos974.reunion|https://www.twitter.com/ZinfosRedaction|https://www.twitter.com/zinfoslive|https://www.zinfos974.com|https://zinfos974.com,34,1560347448858,1561139880650,régionale,2008,2,media,false,france,true,258583,Opinion Journalism,Right Wing,false,
387,Jforum.fr,http://jforum.fr|http://twitter.com/jforum1|http://www.jforum.fr|http://www.twitter.com/jforum1|https://jforum.fr|https://twitter.com/jforum1|https://www.jforum.fr|https://www.twitter.com/jforum1,http://jforum.fr,http://jforum.fr|http://twitter.com/jforum1|http://www.jforum.fr|http://www.twitter.com/jforum1|https://jforum.fr|https://twitter.com/jforum1|https://www.jforum.fr|https://www.twitter.com/jforum1,25,1560347449649,1561039685177,nationale,2008,2,media,false,france,true,108687,Counter-Informational Space,Identitarian,false,
388,HuffingtonPost.fr,http://facebook.com/HuffPostCestDemain|http://facebook.com/HuffPostCestlaVie|http://facebook.com/LeHuffPost|http://facebook.com/LeHuffingtonPost|http://facebook.com/huffpostbureau|http://huff.to|http://huffingtonpost.fr|http://huffinhuffingtonpost.fr|http://huffp.st|http://twitter.com/HuffPostBureau|http://twitter.com/HuffPost_CLaVie|http://twitter.com/LeHuffPost|http://twitter.com/LeHuffPostBlog|http://twitter.com/lehuffplay|http://twitter.com/lehuffpost|http://www.facebook.com/HuffPostCestDemain|http://www.facebook.com/HuffPostCestlaVie|http://www.facebook.com/LeHuffPost|http://www.facebook.com/LeHuffingtonPost|http://www.facebook.com/huffpostbureau|http://www.huffinhuffingtonpost.fr|http://www.twitter.com/HuffPostBureau|http://www.twitter.com/HuffPost_CLaVie|http://www.twitter.com/LeHuffPost|http://www.twitter.com/LeHuffPostBlog|http://www.twitter.com/lehuffplay|http://www.twitter.com/lehuffpost|https://facebook.com/HuffPostCestDemain|https://facebook.com/HuffPostCestlaVie|https://facebook.com/LeHuffPost|https://facebook.com/LeHuffingtonPost|https://facebook.com/huffpostbureau|https://huff.to|https://huffingtonpost.fr|https://huffinhuffingtonpost.fr|https://huffp.st|https://twitter.com/HuffPostBureau|https://twitter.com/HuffPost_CLaVie|https://twitter.com/LeHuffPost|https://twitter.com/LeHuffPostBlog|https://twitter.com/lehuffplay|https://twitter.com/lehuffpost|https://www.facebook.com/HuffPostCestDemain|https://www.facebook.com/HuffPostCestlaVie|https://www.facebook.com/LeHuffPost|https://www.facebook.com/LeHuffingtonPost|https://www.facebook.com/huffpostbureau|https://www.huff.to|https://www.huffp.st|https://www.twitter.com/HuffPostBureau|https://www.twitter.com/HuffPost_CLaVie|https://www.twitter.com/LeHuffPost|https://www.twitter.com/LeHuffPostBlog|https://www.twitter.com/lehuffplay|https://www.twitter.com/lehuffpost,https://www.huffingtonpost.fr,http://facebook.com/HuffPostCestDemain|http://facebook.com/HuffPostCestlaVie|http://facebook.com/LeHuffPost|http://facebook.com/LeHuffingtonPost|http://facebook.com/huffpostbureau|http://huff.to|http://huffingtonpost.fr|http://huffinhuffingtonpost.fr|http://huffp.st|http://twitter.com/HuffPostBureau|http://twitter.com/HuffPost_CLaVie|http://twitter.com/LeHuffPost|http://twitter.com/LeHuffPostBlog|http://twitter.com/lehuffplay|http://twitter.com/lehuffpost|http://www.facebook.com/HuffPostCestDemain|http://www.facebook.com/HuffPostCestlaVie|http://www.facebook.com/LeHuffPost|http://www.facebook.com/LeHuffingtonPost|http://www.facebook.com/huffpostbureau|http://www.huffinhuffingtonpost.fr|http://www.twitter.com/HuffPostBureau|http://www.twitter.com/HuffPost_CLaVie|http://www.twitter.com/LeHuffPost|http://www.twitter.com/LeHuffPostBlog|http://www.twitter.com/lehuffplay|http://www.twitter.com/lehuffpost|https://facebook.com/HuffPostCestDemain|https://facebook.com/HuffPostCestlaVie|https://facebook.com/LeHuffPost|https://facebook.com/LeHuffingtonPost|https://facebook.com/huffpostbureau|https://huff.to|https://huffingtonpost.fr|https://huffinhuffingtonpost.fr|https://huffp.st|https://twitter.com/HuffPostBureau|https://twitter.com/HuffPost_CLaVie|https://twitter.com/LeHuffPost|https://twitter.com/LeHuffPostBlog|https://twitter.com/lehuffplay|https://twitter.com/lehuffpost|https://www.facebook.com/HuffPostCestDemain|https://www.facebook.com/HuffPostCestlaVie|https://www.facebook.com/LeHuffPost|https://www.facebook.com/LeHuffingtonPost|https://www.facebook.com/huffpostbureau|https://www.huff.to|https://www.huffp.st|https://www.twitter.com/HuffPostBureau|https://www.twitter.com/HuffPost_CLaVie|https://www.twitter.com/LeHuffPost|https://www.twitter.com/LeHuffPostBlog|https://www.twitter.com/lehuffplay|https://www.twitter.com/lehuffpost,269,1560347450437,1560353823386,nationale,2005,1,media,false,usa,true,48768,Mainstream Media,Hyper-centre,false,
389,Generation-NT.com,http://facebook.com/GenerationNT|http://generation-nt.com|http://twitter.com/GNT_fr|http://www.facebook.com/GenerationNT|http://www.generation-nt.com|http://www.twitter.com/GNT_fr|https://facebook.com/GenerationNT|https://generation-nt.com|https://twitter.com/GNT_fr|https://www.facebook.com/GenerationNT|https://www.generation-nt.com|https://www.twitter.com/GNT_fr,http://www.generation-nt.com,http://facebook.com/GenerationNT|http://generation-nt.com|http://twitter.com/GNT_fr|http://www.facebook.com/GenerationNT|http://www.generation-nt.com|http://www.twitter.com/GNT_fr|https://facebook.com/GenerationNT|https://generation-nt.com|https://twitter.com/GNT_fr|https://www.facebook.com/GenerationNT|https://www.generation-nt.com|https://www.twitter.com/GNT_fr,37,1560347452412,1561138117070,nationale,2001,2,media,false,france,true,258159,Periphery,IT & Consumer,false,
390,Lyon Mag,http://facebook.com/lyonmag|http://lyonmag.com|http://twitter.com/lyonmag|http://www.facebook.com/lyonmag|http://www.lyonmag.com|http://www.twitter.com/lyonmag|https://facebook.com/lyonmag|https://lyonmag.com|https://twitter.com/lyonmag|https://www.facebook.com/lyonmag|https://www.lyonmag.com|https://www.twitter.com/lyonmag,http://www.lyonmag.com,http://facebook.com/lyonmag|http://lyonmag.com|http://twitter.com/lyonmag|http://www.facebook.com/lyonmag|http://www.lyonmag.com|http://www.twitter.com/lyonmag|https://facebook.com/lyonmag|https://lyonmag.com|https://twitter.com/lyonmag|https://www.facebook.com/lyonmag|https://www.lyonmag.com|https://www.twitter.com/lyonmag,46,1560347453166,1561120895903,régionale,1995,2,media,false,france,false,346144,Opinion Journalism,Right Wing,false,
391,DailyGeekShow.com,http://dailygeekshow.com|http://facebook.com/DailyGeekShow|http://twitter.com/DailyGeekShow|http://www.dailygeekshow.com|http://www.facebook.com/DailyGeekShow|http://www.twitter.com/DailyGeekShow|https://dailygeekshow.com|https://facebook.com/DailyGeekShow|https://twitter.com/DailyGeekShow|https://www.dailygeekshow.com|https://www.facebook.com/DailyGeekShow|https://www.twitter.com/DailyGeekShow,https://dailygeekshow.com/,http://dailygeekshow.com|http://facebook.com/DailyGeekShow|http://twitter.com/DailyGeekShow|http://www.dailygeekshow.com|http://www.facebook.com/DailyGeekShow|http://www.twitter.com/DailyGeekShow|https://dailygeekshow.com|https://facebook.com/DailyGeekShow|https://twitter.com/DailyGeekShow|https://www.dailygeekshow.com|https://www.facebook.com/DailyGeekShow|https://www.twitter.com/DailyGeekShow,42,1560347453930,1561137983373,nationale,2010,2,media,false,france,true,561928,Periphery,Leisure and Health,false,
392,Boursier.com,http://boursier.com|http://facebook.com/boursiercom|http://twitter.com/Boursier_com|http://www.boursier.com|http://www.facebook.com/boursiercom|http://www.twitter.com/Boursier_com|https://boursier.com|https://facebook.com/boursiercom|https://twitter.com/Boursier_com|https://www.boursier.com|https://www.facebook.com/boursiercom|https://www.twitter.com/Boursier_com,http://www.boursier.com,http://boursier.com|http://facebook.com/boursiercom|http://twitter.com/Boursier_com|http://www.boursier.com|http://www.facebook.com/boursiercom|http://www.twitter.com/Boursier_com|https://boursier.com|https://facebook.com/boursiercom|https://twitter.com/Boursier_com|https://www.boursier.com|https://www.facebook.com/boursiercom|https://www.twitter.com/Boursier_com,43,1560347454677,1560957484595,nationale,1998,2,agrégateur,false,france,true,258344,Opinion Journalism,Right Wing,true,
